,id,customer_id,month,name,age,ssn,occupation,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,target,credit_history_year,score_modelv6,gh
21880,0x1253a,CUS_0xb38d,January,Langej,38,307-67-5773,0.6333878887070377,18409.79,1594.1491666666668,7,10,16,5,0.6577363389590464,33.0,22,5.16,6.0,0.978531558608845,1556.76,22.790754941621245,0.9188770999115826,57.47276725898266,15.464477113100529,0.4966996699669967,326.4776722945835,1,8,2.1737988838826823,0
2181,0x314a,CUS_0xb3c4,January,Philr,-1,595-17-5745,0.6169844020797227,10299.565,712.2970833333335,5,9,28,2,0.6577363389590464,22.0,19,8.5,8.0,0.8030075187969925,1710.58,37.57147058949108,0.9188770999115826,8.724970589613072,30.54785584414281,0.7443339960238569,321.95688189957747,1,14,0.807438793252004,0
6029,0x5fe6,CUS_0x93cd,May,Farahn,-1,357-20-4131,0.6162420382165605,99600.92,8022.076666666666,6,3,9,1,0.3022432143713164,28.0,8,10.29,0.0,0.8030075187969925,490.95,29.0539118126288,0.6101987899740708,57.50698551605903,68.6777843988291,0.4966996699669967,916.0228967517786,0,27,469.7194360752885,3
21738,0x1229e,CUS_0xab7d,May,Lionelp,48,844-45-6184,0.5817223198594025,4494121.0,5041.8516666666665,5,5,1,1,0.24762125350835273,13.0,21,1.37,3.0,0.24856961220597584,383.3,25.560347426125727,0.26051560379918587,36.1102767797026,644.5071693010767,0.7443339960238569,113.56772058588724,0,23,699.1999015310137,5
21361,0x11d77,CUS_0xb59c,June,Robertad,49,878-43-3267,0.6212624584717608,28101.46,,5,7,8,3,0.6577363389590464,29.0,8,-0.1499999999999999,4.0,0.6118143459915611,454.67,29.85475260528387,0.26051560379918587,268.26801161579965,97.0614136965504,0.6284953395472703,339.9739344951604,0,26,595.1107340034393,4
44276,0x23f86,CUS_0xa092,May,Rascoeh,53,670-07-0614,0.6453287197231834,108258.27,9260.5225,1,4,11,0,0.6577363389590464,15.0,1,6.64,6.0,0.24856961220597584,544.82,28.080890461303163,0.26051560379918587,0.0,196.618720502318,0.4966996699669967,969.433529497682,0,33,882.9334263227933,8
10252,0x95b4,CUS_0x2ce8,March,,30,598-78-9078,0.6408345752608048,28706.94,2473.245,4,4,12,0,0.6577363389590464,23.0,9,7.33,1.0,0.6118143459915611,780.11,35.798988989505204,0.26051560379918587,0.0,126.3624040070432,0.5903500473036897,380.9620959929569,0,16,821.2898643630622,7
1165,0x2414,CUS_0x3ce3,March,Euan Rochai,47,#F%$D@*&8,0.6350877192982456,94511.79,7717.982500000001,5,3,9,0,0.6577363389590464,1.0,9,7.29,0.0,0.6118143459915611,1315.6,33.51824839631401,0.26051560379918587,0.0,101.014073593404,0.4966996699669967,910.7841764065962,0,18,949.0978633560795,8
38228,0x1f28c,CUS_0x320d,March,Rhysu,29,740-82-5152,0.6350877192982456,122725.48,,0,5,1,1,0.2750113431443983,12.0,7,12.93,0.0,0.24856961220597584,1080.92,41.35105881853511,0.26051560379918587,79.27435075074544,122.2888588651494,0.4966996699669967,1044.3491237174385,0,33,769.1624704767012,6
32655,0x1acb6,CUS_0x1c76,May,Karolina Tagarisj,-1,756-17-9286,0.6350877192982456,35075.0,3032.916666666666,6,3,9,5,0.6577363389590464,6.0,10,10.63,7.0,0.6118143459915611,1435.83,24.00456684297377,0.9188770999115826,144.3830351871895,313.56928304582783,0.7443339960238569,135.3393484336494,1,-1,461.423872323874,3
4157,0x48a3,CUS_0x42fb,February,Deepa Seetharamane,37,176-30-1485,0.6350877192982456,9589.545,697.12875,8,7,33,6,0.6577363389590464,26.0,18,13.71,11.0,0.8030075187969925,1907.73,26.562838095201887,0.9188770999115826,25.248248041311264,58.34572520494429,0.7443339960238569,276.1189017537444,1,5,4.4120511202543184,0
13360,0xbd73,CUS_0x83e,February,Jini,-1,720-31-7913,0.6333878887070377,16295.73,1282.9775,10,10,27,4,0.6577363389590464,57.0,15,19.55,6.0,0.8030075187969925,2216.62,25.37511839665128,0.9188770999115826,41.27243974593159,169.986135250375,0.7443339960238569,207.03917500369343,1,5,0.24952479479429712,0
24307,0x143cd,CUS_0x38e0,April,Natek,20,385-08-6442,0.6914285714285714,42395.16,3491.9300000000007,1,5,8,4,0.6577363389590464,2.0,2,9.4,2.0,0.24856961220597584,940.91,32.28557881104259,0.26051560379918587,135.01868326913842,57.24429257124044,0.5482233502538071,406.9300241596212,0,16,829.9995785634978,7
37864,0x1ee33,CUS_0x5cc0,June,Victoria Bryans,-1,686-28-4038,0.6408345752608048,34343.96,2897.9966666666664,10,8,28,3,0.6577363389590464,53.0,17,19.09,12.0,0.6118143459915611,1699.05,40.46806228235135,0.9188770999115826,66.35346013682917,47.96215667604928,0.4966996699669967,415.4840498537882,1,11,0.7223945360379957,0
31272,0x19bc7,CUS_0x57b1,February,Alexeim,35,181-51-6545,0.5733558178752108,28378.94,2348.9116666666664,3,7,13,3,0.6577363389590464,8.0,14,9.45,5.0,0.8030075187969925,1640.9,36.45252101597653,0.9188770999115826,52.558354780406255,77.29193725012566,0.5903500473036897,365.04087463613473,1,16,33.4236989052614,1
5770,0x5c79,CUS_0xb014,April,Gellere,27,327-02-8791,0.6408345752608048,83062.28,7162.856666666668,7,9,33,5,0.6577363389590464,15.0,-1,-1.4800000000000004,12.0,0.978531558608845,2173.72,29.40137113334797,0.9188770999115826,176.31914130318046,298.0358825535378,0.6,511.9306428099483,1,17,0.2510718336696982,0
44124,0x23d72,CUS_0x631d,January,Cableu,-1,591-97-3475,0.6408345752608048,8830.81,530.9008333333333,10,5,33,9,0.6577363389590464,15.0,19,5.64,10.0,0.6118143459915611,3587.45,26.63934967903618,0.9188770999115826,52.03276872861826,25.127275967772995,0.7443339960238569,265.9300386369421,1,3,189.1582354119996,2
7094,0x6db1,CUS_0x8e96,August,Stevenw,43,866-65-4918,0.6453287197231834,15225.99,1488.8325,8,6,21,-100,0.6577363389590464,31.0,16,0.86,13.0,0.978531558608845,2103.91,32.16570248677406,0.9188770999115826,29.415622966550306,34.3122552507954,0.4966996699669967,325.1553717826543,1,11,1.2727453922918812,0
31731,0x1a152,CUS_0x10ac,May,Zhouy,29,#F%$D@*&8,0.599644128113879,16718.645,1270.2204166666668,7,3,15,-100,0.6577363389590464,26.0,14,11.45,1.0,0.8030075187969925,853.41,35.393777108750406,0.26051560379918587,50.9619359000891,64.01564846843553,0.6,282.04445729814205,0,16,723.1958076192373,5
17663,0xf0ec,CUS_0x4067,March,Mike Peacockf,36,230-06-8689,0.6333878887070377,17101.62,1350.135,6,9,17,4,0.6577363389590464,36.0,11,14.34,12.0,0.8030075187969925,1742.35,38.75914682845816,0.9188770999115826,33.12879517578772,44.40654922664938,0.5903500473036897,317.4781555975629,1,-1,13.022426618184568,0
8247,0x7be3,CUS_0xa3b5,June,Dhanyaj,55,748-03-0674,0.6212624584717608,68588.28,5913.69,8,7,17,1,0.22258618227835242,11.0,8,2.61,2.0,0.8030075187969925,347.58,40.53414706802408,0.26051560379918587,35.65185868338628,170.79861713293076,0.6277992277992278,664.918524183683,1,30,489.9732900570368,3
34638,0x1c609,CUS_0x3561,August,Woodallg,30,169-22-4626,0.599644128113879,42032.76,3569.73,0,4,6,1,0.39610808504989786,25.0,7,5.11,7.0,0.24856961220597584,626.72,24.63112313477508,0.26051560379918587,22.45599511979372,83.13504755874341,0.5482233502538071,501.3819573214628,1,23,9.991265671158203,0
30509,0x19179,CUS_0x3a7e,April,Laurenn,52,350-16-4497,0.5817223198594025,67818.86,5373.571666666667,3,3,6,3,0.6577363389590464,5.0,9,8.89,4.0,0.24856961220597584,45.66,37.849924599096006,0.26051560379918587,109.96662136177169,91.36787604117242,0.4966996699669967,576.0226692637226,0,30,896.8750842527841,8
5540,0x59b4,CUS_0x2de1,March,Poornima Guptaj,30,139-40-9715,0.5733558178752108,44120.8,3468.7333333333336,2,3,12,3,0.6577363389590464,4.0,0,2.46,2.0,0.24856961220597584,15.47,34.04823937462061,0.26051560379918587,87.40729091194369,95.8618808770126,0.5482233502538071,413.6041615443771,0,27,967.2531423757805,8
10016,0x92ab,CUS_0xb7ca,June,Langi Chiangv,29,869-43-2005,0.599644128113879,9550.435,719.8695833333333,9,5,19,8,0.6577363389590464,24.0,14,7.85,14.0,0.978531558608845,1823.14,29.400698883552646,0.9188770999115826,48.021137822504905,19.18909317588801,0.6,274.7767273349404,1,-1,2.6735346209763975,0
29784,0x18889,CUS_0x362c,August,dag,44,196-02-8091,0.6132686084142395,7844.045,767.6704166666667,9,10,22,6,0.6577363389590464,28.0,16,8.25,9.0,0.978531558608845,2342.78,40.34481169742167,0.9188770999115826,21.280483399075106,60.077396858729976,0.6284953395472703,285.4091614088616,1,6,0.13628545254869096,0
9167,0x8886,CUS_0x24e4,January,Herbertj,36,927-72-5667,0.6169844020797227,43108.4,3362.366666666667,3,6,8,0,0.6577363389590464,24.0,14,11.49,4.0,0.24856961220597584,905.03,36.02841072666564,0.26051560379918587,0.0,48.43454084732418,0.5482233502538071,537.8021258193427,0,28,411.7468370566787,3
43698,0x238c6,CUS_0x1151,May,Hopkinsv,41,587-07-3210,0.6013986013986014,17692.27,1335.3558333333333,6,5,29,-100,0.6577363389590464,39.0,25,-1.0,9.0,0.978531558608845,3762.64,28.750960764180387,0.9188770999115826,78.44723488236784,-1.0,0.4966996699669967,281.2939541308696,1,11,35.16712373968687,1
18937,0x1010c,CUS_0x7953,March,Martinag,44,281-10-4083,0.6914285714285714,46150.65,,9,8,21,6,0.6577363389590464,19.0,20,15.71,9.0,0.978531558608845,4963.52,25.706733428085588,0.9188770999115826,151.3673655454066,10000.0,0.7443339960238569,331.0842252198183,1,12,27.33513511366675,1
37515,0x1eaa0,CUS_0xae4f,March,Anna Ringstromv,31,373-92-0837,0.6132686084142395,7369.03,421.08583333333326,8,5,24,2,0.6577363389590464,40.0,15,4.7200000000000015,10.0,0.6118143459915611,1643.49,29.610414311889585,0.9188770999115826,10.732411223844258,51.34280694167936,0.7443339960238569,270.03336516780973,1,17,1.1795509049901511,0
28244,0x175eb,CUS_0x76b8,June,Reesee,27,156-97-2485,0.6408345752608048,3797935.0,9368.91,1,4,4,2,0.6577363389590464,9.0,11,-1.0,0.0,0.6118143459915611,1385.67,33.895771260980624,0.26051560379918587,151.15829930460208,771.5532553474573,0.6277992277992278,294.17944534794066,0,29,853.618482202857,7
24905,0x14b96,CUS_0x7462,May,Agrawall,52,081-17-7455,0.6013986013986014,128938.95,10722.9125,5,5,5,4,0.6577363389590464,23.0,1,0.75,1.0,0.24856961220597584,636.95,29.9148902142558,0.26051560379918587,384.5801135811266,10000.0,0.7443339960238569,269.1067196422336,1,16,267.5840086054051,2
41449,0x21ba6,CUS_0x6318,January,Tessa Walshg,22,199-90-4095,0.6169844020797227,55732.68000000001,4903.39,8,8,27,5,0.6577363389590464,14.0,8,8.35,10.0,0.8030075187969925,2536.84,39.75985898809732,0.9188770999115826,208.2720117975153,-1.0,0.7443339960238569,275.5342775140968,1,10,1.0186596916159942,0
11196,0xa141,CUS_0x79ef,August,Alina Selyukhe,38,288-80-7664,0.6453287197231834,14019.63,,9,8,19,6,0.6577363389590464,50.0,23,7.22,13.0,0.978531558608845,2177.66,38.5817342593203,0.9188770999115826,69.8771909504332,67.9598448609956,0.7443339960238569,283.69321418857123,1,17,0.2965090747965178,0
6522,0x668e,CUS_0x2ca2,May,Leeg,30,309-09-1879,0.6132686084142395,166891.6,13668.633333333331,1,6,4,1,0.22258618227835242,4.0,2,11.72,6.0,0.24856961220597584,515.62,32.322205551617714,0.26051560379918587,94.34933366167458,655.0909396407202,0.6277992277992278,897.4230600309386,0,32,803.3743272405502,6
16072,0xde22,CUS_0x3597,May,Felsenthalf,40,471-78-7619,0.6197440585009141,53466.60000000001,4156.55,9,6,26,-100,0.6577363389590464,22.0,15,9.76,9.0,0.6118143459915611,1402.55,38.312719018689215,0.9188770999115826,90.887523470686,95.55739362209658,0.5482233502538071,479.2100829072174,1,10,2.746270211932483,0
5089,0x5430,CUS_0x3ec7,July,,37,274-10-1233,0.5733558178752108,82999.64,,5,7,8,2,0.6577363389590464,13.0,4,2.53,2.0,0.24856961220597584,1495.36,27.221416366619103,0.26051560379918587,104.57723559704674,339.5724619178359,0.6277992277992278,551.5139691517842,1,18,537.8643709169862,4
8297,0x7c7e,CUS_0x7e12,May,Sophie Knightg,25,717-56-5604,0.6162420382165605,169106.96,13943.246666666664,4,5,12,4,0.6577363389590464,19.0,8,15.52,4.0,0.24856961220597584,254.2,35.698191797182865,0.6101987899740708,283.53388410782435,336.8615563893942,0.4966996699669967,1013.929226169448,0,17,526.3379065135218,4
22776,0x130c3,CUS_0x5978,February,Dan Levineb,34,763-74-8586,0.63016157989228,8170.725,618.8937500000002,7,5,20,4,0.6577363389590464,55.0,24,9.12,11.0,0.978531558608845,2373.8,32.18216885961815,0.9188770999115826,17.28840448083471,34.83162374511218,0.6277992277992278,289.7693467740532,1,5,1.289899055230876,0
45943,0x2540d,CUS_0x50f7,April,Stanleyb,29,931-83-3982,0.599644128113879,74008.84,,9,7,32,5,0.6577363389590464,19.0,23,1.62,7.0,0.978531558608845,1548.55,39.15175119522181,0.9188770999115826,170.4932849433328,167.62328823329213,0.5482233502538071,534.8237601567083,1,15,0.19018655396132544,0
37948,0x1ef08,CUS_0x7879,March,Jonesx,53,489-98-2589,0.63016157989228,91965.39,7877.7825,4,2,7,3,0.6577363389590464,-1.0,0,2.11,5.0,0.6118143459915611,188.21,31.03632912566557,0.26051560379918587,210.9546515462873,219.1281854668806,0.5903500473036897,617.6954129868321,0,26,996.5997530659014,8
37715,0x1ece1,CUS_0x8c11,April,Vrinda Manochao,32,732-73-6522,0.6132686084142395,120017.12,9763.426666666666,3,4,10,1,0.3022432143713164,21.0,17,6.94,0.0,0.6118143459915611,945.27,36.79263690192017,0.9188770999115826,67.08162192889819,361.1665674478466,0.5482233502538071,798.094477289922,0,27,358.30665308394384,2
2331,0x32b4,CUS_0x7e8b,March,ewich Noelx,-1,683-00-7700,0.6162420382165605,30118.94,2473.9116666666664,6,6,34,3,0.6577363389590464,24.0,22,7.16,11.0,0.978531558608845,1693.64,25.366766297047644,0.9188770999115826,44.81642046832427,109.0802073177482,0.7443339960238569,383.4945388805942,1,18,0.7569563869921012,0
15292,0xd3e9,CUS_0xc4f4,April,Ransdellb,34,#F%$D@*&8,0.6197440585009141,129561.96,,2,3,11,3,0.6577363389590464,23.0,1,6.65,2.0,0.24856961220597584,0.54,28.81226207890492,0.6101987899740708,220.58772757615367,971.595316174974,0.6277992277992278,170.59995624887245,1,33,115.49379614443762,1
36891,0x1e2b3,CUS_0xa736,February,Rd,21,120-08-5254,0.6350877192982456,147058.64,12319.886666666667,2,1195,11,2,0.6577363389590464,7.0,-2,6.92,3.0,0.6118143459915611,1377.33,38.79724084463397,0.26051560379918587,193.3529607018069,815.3757318829767,0.6277992277992278,503.2599740818832,0,28,788.9505499701166,6
18652,0xfd99,CUS_0x681c,August,Bhattacharjeet,29,446-41-8323,0.6212624584717608,19801.99,1625.1658333333337,3,3,17,4,0.6577363389590464,19.0,15,10.84,11.0,0.8030075187969925,2010.01,28.09687326834516,0.6101987899740708,52.36934009286219,146.1889852725067,0.7443339960238569,253.95825796796453,1,-1,39.53719326039618,1
24114,0x14167,CUS_0x94f6,February,,52,581-88-3699,0.6212624584717608,90789.21,,1,6,5,2,0.6577363389590464,8.0,9,3.53,8.0,0.6118143459915611,18.15,28.219084047748343,0.26051560379918587,105.50525097966027,80.25334033558099,0.4966996699669967,837.9181586847586,0,-1,603.0678859255074,4
5503,0x593b,CUS_0x8ae0,February,Steven C.o,27,957-46-7225,0.6162420382165605,41415.52,3573.293333333333,6,5,31,5,0.6577363389590464,26.0,17,15.5,11.0,0.8030075187969925,2186.2,35.85630676281658,0.6101987899740708,109.61649005326947,288.31435451087856,0.7443339960238569,249.3984887691853,1,-1,1.322758470032909,0
12650,0xb46b,CUS_0x58d8,June,Grovera,-1,600-58-1259,0.6013986013986014,19135.35,1819.6125,5,5,17,2,0.6577363389590464,25.0,9,14.4,8.0,0.8030075187969925,1064.05,28.543897459100947,0.9188770999115826,26.131331492979164,195.2729795657626,0.7443339960238569,250.55693894125824,1,24,537.6509852456061,4
37179,0x1e61f,CUS_0xa7ae,February,,53,932-88-7756,0.6350877192982456,20292.46,1974.0383333333327,7,5,4,0,0.6577363389590464,29.0,10,3.11,3.0,0.6118143459915611,414.12,36.60187724227879,0.26051560379918587,0.0,35.331962649772485,0.5482233502538071,412.07187068356086,0,21,773.0906898536883,6
7785,0x7602,CUS_0xc3c3,January,Deepa Seetharamann,33,066-13-8372,0.6197440585009141,32227.12,2631.593333333333,1,4,1,2,0.6577363389590464,5.0,11,3.09,3.0,0.24856961220597584,48.95,38.67582614810981,0.26051560379918587,49.16865304083368,88.47835179646363,0.5482233502538071,375.512328496036,0,17,666.2379362411641,5
33985,0x1bdd3,CUS_0x260b,June,,-1,858-17-9511,0.63016157989228,81066.76,7043.563333333333,8,8,24,2,0.6577363389590464,56.0,16,13.53,11.0,0.8030075187969925,2345.24,29.397274708851505,0.9188770999115826,108.44673756048812,633.6278278642396,0.6277992277992278,242.2817679086055,1,8,2.7131309098556358,0
45796,0x251f3,CUS_0x5587,June,Freifeldl,36,467-31-3749,0.6132686084142395,38681.04,3309.42,7,7,15,7,0.6577363389590464,47.0,18,7.06,7.0,0.6118143459915611,3442.38,29.328373571664383,0.9188770999115826,188.32017093768195,86.02818253035906,0.5482233502538071,306.593646531959,1,8,38.7309650601436,1
31490,0x19e98,CUS_0x924,March,Rodrigop,26,409-92-8008,0.6313993174061433,179166.48,,1,5,5,1,0.24762125350835273,6.0,1,13.75,3.0,0.6118143459915611,181.42,43.12444641264475,0.26051560379918587,138.80174817100493,154.29154459029277,0.4966996699669967,1439.8607072387024,0,31,728.3683161870099,5
36970,0x1e3cb,CUS_0x5161,June,Melanie Leef,-1,566-41-9357,0.6914285714285714,83403.2,6825.266666666666,9,8,25,6,0.6577363389590464,59.0,20,17.03,6.0,0.6118143459915611,1668.73,38.330410996252,0.6101987899740708,287.1935286177884,290.050647039556,0.6284953395472703,385.2824910093223,1,19,0.06610458328520963,0
36472,0x1dd51,CUS_0x25c4,April,Zieminskia,40,967-73-5542,0.6169844020797227,14717.28,1069.44,5,2,11,3,0.6577363389590464,11.0,6,5.89,3.0,0.24856961220597584,148.52,23.31744631284911,0.26051560379918587,31.08371912974884,95.32567689936408,0.7443339960238569,270.53460397088713,0,21,997.8775682039159,8
14649,0xcbe8,CUS_0x2344,July,Reddallj,-1,709-46-6663,0.63016157989228,54838.44,4336.87,9,5,31,3,0.6577363389590464,46.0,12,10.56,11.0,0.6118143459915611,2111.86,28.531349407121983,0.9188770999115826,108.62639534189952,-1.0,0.6284953395472703,392.83648043414894,1,9,0.09002389314241555,0
22685,0x12f3d,CUS_0xb0e5,August,Laurar,42,934-39-5678,0.6313993174061433,17908.01,1152.6767422105029,5,4,12,2,0.6577363389590464,10.0,12,3.93,1.0,0.24856961220597584,1456.12,30.45529120698678,0.26051560379918587,179.78103075707023,168.2996359884581,0.7443339960238569,237.210174377302,0,18,937.0766113390918,8
24640,0x1481b,CUS_0x8144,February,Poornima Guptav,37,830-28-5855,0.5733558178752108,28061.52,2128.46,5,1,5,4,0.6577363389590464,3.0,13,9.31,4.0,0.24856961220597584,1020.77,29.710750325841488,0.26051560379918587,49.43233976959333,-1.0,0.5482233502538071,340.11392071193745,0,20,998.5892753025825,8
20290,0x11090,CUS_0xaba4,March,Patrick Temple-Westj,48,526-99-9750,0.6162420382165605,19462.925,,1,1,8,4,0.6577363389590464,8.0,12,5.51,3.0,0.24856961220597584,160.3,30.61760584254301,0.26051560379918587,45.06423081358449,23.90095207648474,0.4966996699669967,332.22585877659736,0,31,995.1542123895648,8
46095,0x255d3,CUS_0x701f,February,Kazunorig,24,549-24-1350,0.6132686084142395,59868.93000000001,5111.0775,4,389,9,4,0.6577363389590464,12.0,11,6.09,0.0,0.24856961220597584,417.72,30.9789053758176,0.26051560379918587,104.62203778290493,10000.0,0.6277992277992278,169.55580522675427,0,28,937.2873723877474,8
40449,0x20e57,CUS_0x7a56,February,Nivedita Bhattacharjees,45,882-19-9462,0.6453287197231834,38430.94,3279.578333333333,7,6,24,7,0.6577363389590464,23.0,23,29.7,9.0,0.978531558608845,4948.46,29.891200114892825,0.6101987899740708,142.81115238477238,37.56257101477132,0.5482233502538071,397.5841099337897,1,5,63.87250286607082,1
38632,0x1f725,CUS_0xadc4,April,Lauren Tarah,34,640-99-9965,0.6132686084142395,31506.9,,6,10,34,7,0.6577363389590464,54.0,15,16.75,7.0,0.6118143459915611,1612.7,30.904923524106827,0.6101987899740708,115.72383994306948,144.2040648071461,0.7443339960238569,274.9295952497844,1,12,0.10410717582817597,0
29321,0x18342,CUS_0x7d57,January,Grant McCoolw,20,#F%$D@*&8,0.6350877192982456,122434.23,10004.8525,3,2,5,3,0.6577363389590464,14.0,2,12.33,3.0,0.24856961220597584,321.9,37.336271898426325,0.26051560379918587,297.04924410317983,358.1045636941604,0.6277992277992278,625.3314422026599,0,15,992.420822009284,8
11450,0xa49c,CUS_0x26d4,March,Caroline Valetkevitchj,38,331-38-2680,0.6132686084142395,9493.125,662.09375,8,8,34,5,0.6577363389590464,38.0,19,-1.0,8.0,0.6118143459915611,1558.02,25.134822599864183,0.6101987899740708,26.81750394159485,24.29015973224775,0.7443339960238569,305.1017113261574,1,10,0.34111106042200845,0
25458,0x15295,CUS_0x8f68,August,Tom Berginu,19,302-10-7307,0.6197440585009141,82659.32,6796.851833080382,10,7,32,9,0.6577363389590464,60.0,22,31.59,11.0,0.978531558608845,3492.03,26.02605765365997,0.9188770999115826,384.2426848072856,68.23475397873264,0.4966996699669967,360.9750614669343,1,1,7.150763887612925,0
